mean_slope_deg,mean_curvature,swi_mm,rainfall_24h_mm,landslide,source
23.66884014908137,0.0262961574301181,489.07075499285133,36.86200041797147,1,SIMULATED
6.752150631489151,-0.0021946836326036737,615.7983724849194,127.10825859461565,0,SIMULATED
11.171579682701914,0.007054403260526861,242.14991914691376,75.94386529633314,0,SIMULATED
32.32195812969819,0.015336457435684875,634.293356193309,184.85607673581217,1,SIMULATED
34.79048623631269,0.002423558985989239,513.236939597715,152.9448438283516,0,SIMULATED
43.7003892973684,0.0026152837582308873,744.7468531714346,89.476814560824,1,SIMULATED
18.03301432552608,0.01647506263752364,785.1837528559428,149.90299550765408,1,SIMULATED
19.818388241394757,-0.0011856529205186443,53.029968918989745,195.0808647652443,0,SIMULATED
23.782232451032318,-0.01458573872747323,367.05145360106485,92.19616494029412,0,SIMULATED
12.578854363371427,-0.008289461316717171,446.6504743110102,128.50517757770666,0,SIMULATED
10.196860213418866,0.012678207554674848,134.45972190196895,183.73292301225902,0,SIMULATED
24.02819704903735,5.9865823999114645e-05,282.30294773334214,49.73493240723465,1,SIMULATED
14.076373962035365,0.006804199537366757,790.3650092500402,177.31158273325568,0,SIMULATED
31.792559787300412,0.013401584844043798,32.65975594712773,19.50894135459653,0,SIMULATED
22.48607675489323,-0.007496829257952193,372.9561865890196,129.6896341175293,1,SIMULATED
38.3071278423135,0.015124963272596121,677.270604940193,156.56763101115686,1,SIMULATED
33.01060408008996,0.007576852069167889,272.64298492104496,122.92124385048521,1,SIMULATED
17.494665655281644,-0.024696261738229572,394.2428321490196,99.10696083050861,0,SIMULATED
38.29039205580804,0.028846095823724886,782.8756817146244,123.46941998513721,1,SIMULATED
37.190574299872075,-0.010014894875138323,390.40393245104906,30.332741755888915,0,SIMULATED
20.49913516120698,-0.03310190686370368,122.11862347426926,43.11414206604367,0,SIMULATED
16.533124157209762,-0.020900874191726048,60.34276349978503,53.979868791268395,0,SIMULATED
32.29982015899902,-0.02042090321356644,757.4249265031598,119.55586812600762,0,SIMULATED
10.590099344372392,0.0010434663731506695,227.33134235455123,88.3802147490141,0,SIMULATED
12.996328099004334,-0.005477010110924744,413.1698471203497,48.89516849716791,0,SIMULATED
5.2944907900402205,-0.006736639352811858,90.74737755017551,176.56186642891603,0,SIMULATED
36.47697510008554,0.01239403930964958,350.45099402947193,74.78436805864467,0,SIMULATED
31.594034263681287,0.006797507223854075,745.4823050150968,89.20634384597822,1,SIMULATED
33.206615145053405,0.006320957412885725,411.88213503213194,81.94021530979892,0,SIMULATED
36.22916124087872,0.008196569146573853,777.4854184058157,36.38859105535053,1,SIMULATED
23.356631021533598,0.012322693360044766,221.89179704517173,146.32540308604666,0,SIMULATED
27.74964783811575,-0.04215906683554886,413.545286969071,89.6916524537716,0,SIMULATED
10.591879925106298,-0.007288765045289224,690.4340176112737,3.2514219785436893,0,SIMULATED
9.581202941438939,-0.04360420128978948,369.63683655192017,192.8027404719594,1,SIMULATED
31.736118471618866,0.0007211985359559083,238.00015138474788,163.15272231908273,1,SIMULATED
23.8438482457253,-9.265944448690641e-05,687.2707834659477,144.71187081836067,0,SIMULATED
27.609444259247553,0.020910645495793606,324.113785720635,173.8183741037058,0,SIMULATED
35.59995429664102,0.023752687854422416,433.9641670269826,181.36145072111006,0,SIMULATED
30.388732800023632,0.004055500965047347,781.6911118038136,67.49794127688773,0,SIMULATED
27.143176026319832,-0.010007221547937997,165.45696990957384,122.19173568333972,0,SIMULATED
27.368286429816543,0.009703222250914757,255.09249664174484,121.76156184111883,0,SIMULATED
17.158003922504488,-0.01055835274648627,44.23428805447516,53.45993376211939,0,SIMULATED
6.232713382717576,-2.785302886697798e-05,325.63341372984115,44.390450289413444,0,SIMULATED
22.468695569294496,0.019722726339215357,176.14307585619045,22.781450963804417,0,SIMULATED
13.583386912781169,-0.011155426919788472,550.4272496181553,131.86283918329056,0,SIMULATED
21.341145748985447,0.016113572784850018,161.43073783736486,156.18379820615598,0,SIMULATED
39.13612293072664,0.013548027373846049,546.3539468765783,152.19059590340075,1,SIMULATED
14.35757943461363,-0.01909583634261643,225.51083398766778,63.255075436994865,0,SIMULATED
7.332109667562641,0.019477882564348018,297.06991061453584,41.051970093040445,0,SIMULATED
16.255355680879862,0.013971326907430102,292.11130859619004,90.72283569092438,0,SIMULATED
16.743750310667345,0.002038517747453149,579.0663651276153,109.36269204810212,1,SIMULATED
31.476660589075802,-0.015246469160553045,383.8772252479076,183.81742559371114,0,SIMULATED
27.281286093651133,-0.0171841203715114,301.81314110509277,174.96463085481082,0,SIMULATED
36.35592836425654,-0.010753251538060449,685.0457208507709,183.21166626036555,0,SIMULATED
31.572541613095503,0.010851889265839201,466.1214880001381,170.05247702719592,1,SIMULATED
21.255474457602823,-0.01911250334802796,186.78804059683827,192.91624088726223,1,SIMULATED
37.56081538664139,0.0087502449723974,722.0711969520725,93.09999943381149,1,SIMULATED
11.678916796308156,-0.02483511057756785,287.26723090623966,9.494699486618874,1,SIMULATED
5.908482925354419,-0.004081371688776979,50.40391447910991,16.712406429695648,0,SIMULATED
8.60191443102567,0.0021929550914801727,405.7881747000733,78.05522835446862,0,SIMULATED
33.89437402385801,0.04890260290117834,116.67168246388468,51.53741825459945,0,SIMULATED
23.475089210055494,-0.02754631311040735,206.00382609827918,33.98811827221346,0,SIMULATED
11.450871161344072,0.029440291329802668,602.7464806961806,190.6407549017297,0,SIMULATED
25.04179100413454,0.002996848279745601,121.9864144335285,39.08391768212449,1,SIMULATED
11.092484108526737,0.008223438360319264,649.4164949961478,191.8758544630462,1,SIMULATED
32.85281500310944,0.00236695826776409,750.7876847421439,152.16776806424141,1,SIMULATED
22.846251022961226,0.008894536363904661,493.0950383181969,128.1891344250447,1,SIMULATED
20.2408490438593,-0.003073702087240355,574.0801697778069,135.20379201787566,1,SIMULATED
17.06048356591506,0.029081003629149164,576.5975557277856,66.2948647318248,0,SIMULATED
30.21130372475554,-0.009129422884494448,794.390206670947,129.28540761165644,1,SIMULATED
19.472504422135618,0.022644691443584955,286.3998445172658,37.33842365625306,1,SIMULATED
8.505996772644039,-0.012887342404260458,147.02810996930793,187.5410865071959,1,SIMULATED
9.720236084820613,-0.001205036928025739,424.95044323317074,60.35866799211871,0,SIMULATED
43.47590658198058,-0.021439251045804384,435.9348516687324,51.03730245870843,0,SIMULATED
41.343227628304284,0.0091004744069504,158.7717408709927,142.2325596388315,1,SIMULATED
32.98828535242998,0.028902519138530675,498.2253468154288,131.28974361323637,1,SIMULATED
15.634798458380782,-0.0015471235964170816,31.017292111922696,90.25978366866106,0,SIMULATED
43.76705509390896,-0.003937713974078191,743.5813539142928,126.48924693815727,0,SIMULATED
36.150036158631785,-0.022292339261358537,226.36793670058407,31.89861435217123,0,SIMULATED
33.67560756635982,-0.004585853071046162,50.856962544349614,134.665661480391,0,SIMULATED
22.974460085751545,-0.031855885194430555,104.4345643503885,54.12213903903877,0,SIMULATED
15.88966247380636,-0.018257559734376545,207.39417965812055,54.567195335291466,0,SIMULATED
8.855638486139972,0.004535720922182709,233.64681151271526,32.435986988756916,0,SIMULATED
41.10409586175366,0.026380263954827923,45.591799608228364,66.47542700723292,0,SIMULATED
23.231051593344443,0.05618421722459006,237.89675351110873,66.25021206226562,0,SIMULATED
13.094534591809213,-0.011731701701418015,170.49455446491606,90.83580234045385,0,SIMULATED
17.2382649660261,0.0287060031329088,315.3243233989245,38.0839009332699,0,SIMULATED
28.16878275767584,0.004875049608032958,320.430835137656,38.60150723175326,0,SIMULATED
12.07091131756927,-0.0030249529349275174,284.4260376702457,108.34771433264567,0,SIMULATED
39.26457136369502,0.008651889034523044,275.7806291539491,25.77548093409503,0,SIMULATED
35.340781193408404,0.0012383296735991836,89.99039663817595,137.77940159776702,1,SIMULATED
33.77851823803747,0.0022079145122443707,39.65985875840649,188.78942517251932,0,SIMULATED
22.28372159100415,-0.008166663256533384,177.64915412204394,85.35912433287565,0,SIMULATED
30.092353628097726,-0.027962193195977016,610.18655338496,180.22106263013535,1,SIMULATED
28.363918756509424,-0.030872504050441632,792.8316171298752,19.663318225172887,1,SIMULATED
30.9938640621928,0.01306489766562454,744.2504165447167,8.591525475128915,0,SIMULATED
8.377772845595564,-0.005534001801714268,413.29109731945954,144.273775502768,0,SIMULATED
21.632296086824386,-0.011921777993123333,434.8226075067887,152.2043145962993,0,SIMULATED
6.664566954475699,0.00017011253446307133,265.3736238479572,168.61164819315027,0,SIMULATED
24.759632769780758,0.015898645058312552,623.6727621373718,11.363535679996284,0,SIMULATED
18.194448493311413,0.0036072788605279638,616.510216587466,155.3814109913661,0,SIMULATED
10.780967554641876,-0.013121098732819348,678.5324389143068,75.30774655931636,0,SIMULATED
9.136118708902066,0.024525859112978995,718.4935702135698,60.66752653643972,0,SIMULATED
28.50578288710848,0.03158371005963264,358.7924136157307,34.60478426865939,0,SIMULATED
11.823718741475444,0.009891133106457067,618.1629431236141,199.2031510205054,1,SIMULATED
42.004804735071886,0.019473270226881802,648.9910084607853,12.732717863772724,1,SIMULATED
28.242445588015798,0.024839199936276223,260.5985055482451,165.40160292159987,1,SIMULATED
18.87479218139348,0.022601986328090275,744.808950324797,127.8988870981055,0,SIMULATED
28.63661965925667,0.012281983542252474,93.58637205893126,147.01608885237343,1,SIMULATED
5.9121548411879,0.011966940941497656,795.5299597473606,142.34342398435928,1,SIMULATED
43.34236852965781,0.010393211466930053,620.6707601639182,171.68689701463651,1,SIMULATED
24.29213747771601,-0.02194675349094087,92.75130615297525,36.75841397122166,0,SIMULATED
36.30940909001145,0.014014463137191716,531.8591255219005,0.16492336693707532,1,SIMULATED
8.309199996897544,-0.02711627942253108,46.65994052404292,119.70569780865323,0,SIMULATED
24.466333233526413,-0.0158919891025011,620.7458205664626,70.77172786466679,1,SIMULATED
24.628279774180836,0.02607130135616175,643.3938788940632,24.75746622342754,1,SIMULATED
42.51305819899932,0.01680440325388395,489.8799974113292,37.227750820847774,0,SIMULATED
27.869122095043014,0.029747965793717253,688.351105694925,66.34986249184458,0,SIMULATED
23.93957604227815,-0.005433487673745845,96.34895856759057,14.046674177340645,0,SIMULATED
15.679026523675743,-0.02304497682553535,235.2205967918343,11.382640425690171,0,SIMULATED
18.26275989370209,-0.004808743941406857,343.058466842283,183.20525096648882,0,SIMULATED
25.82689609886151,0.002040625944811484,53.11720320591666,62.42054987073924,0,SIMULATED
22.556458412201867,0.0015797743268001938,369.6085483055096,196.446139494717,0,SIMULATED
5.864483195213217,0.02267360957513403,226.86649576780147,192.87340166607999,0,SIMULATED
38.05167696777431,-0.007225408500068911,326.3333094393673,28.51425646542276,0,SIMULATED
40.84643087359067,0.007040689436058485,351.58005295399903,142.9848605792382,0,SIMULATED
10.60996355994443,-0.019772542988692122,705.9411521203943,120.16097782541384,0,SIMULATED
27.161445741561977,0.00900634556087626,230.86595701155846,138.12941462103072,1,SIMULATED
9.343029645417742,6.21710037127349e-05,717.1196403986922,19.238200002894956,0,SIMULATED
31.88960372159247,-0.014996266765690349,352.2573525540224,37.71201572691161,0,SIMULATED
16.249351353560332,-0.004716587243497056,275.6900221413091,15.3277322901763,0,SIMULATED
31.37690538767607,-0.003683514930304433,411.9593984814139,120.82684104341423,0,SIMULATED
34.0797845714753,-0.005403102586741924,345.8397633630149,197.31821516981822,0,SIMULATED
35.74589967670628,0.03542682484535367,220.75040418301393,134.39690753158828,0,SIMULATED
9.309637838235862,-0.001968920046157593,412.0898733409322,142.15230700438593,1,SIMULATED
41.640473805504314,-0.004877922203546755,138.4053518014884,196.91700830865622,1,SIMULATED
14.208559635795233,-0.04194901915220283,294.50535555791356,135.60231083435923,0,SIMULATED
6.496502247047191,-0.017884147039589546,461.31637111179066,8.036314525694067,0,SIMULATED
27.194098775659334,-0.005261468489127057,342.45843062408966,173.40112017131952,1,SIMULATED
19.83689135449755,-0.013717053523532856,662.6516416196213,72.93565807575926,0,SIMULATED
38.191589725296524,0.02763415186755594,220.24297399742966,0.8727243029430731,0,SIMULATED
37.330058882572075,-0.0032987555079243727,776.4218314881879,101.44683551216411,0,SIMULATED
17.685555712908613,0.025768884986365048,632.083176264054,187.40300017525274,0,SIMULATED
43.1159758027898,0.0012340926810073605,774.7225602780284,51.46613743899664,1,SIMULATED
16.636713525604744,0.0007445567284315327,673.7465127676372,98.30263461056799,1,SIMULATED
25.602285169268583,-0.001775928954250019,130.84106216428128,34.75537755647815,0,SIMULATED
15.23860362270411,7.592503242918265e-05,430.63887069531074,11.53853433328802,0,SIMULATED
42.44174280195853,0.03437590006099719,152.58324653271285,16.108989342622635,0,SIMULATED
11.584312703280727,-0.046392214535024366,658.2173350492607,145.4021811922711,1,SIMULATED
6.7964247756931595,-0.040030914888773576,475.6464763629708,172.8148941484298,0,SIMULATED
22.403882400121518,-0.010863416621122278,225.49046519838652,28.65976785049822,0,SIMULATED
44.69502256223348,0.0002905576387513777,745.0871981655937,57.66371356209375,1,SIMULATED
40.667090650196556,0.013802088495280248,109.84512158512334,39.005893528965466,0,SIMULATED
34.94432077827797,0.009461743960549504,459.8126747076249,5.3711553852855864,0,SIMULATED
40.631699635141,-0.007684918257611404,582.4116326400458,110.68627397739672,1,SIMULATED
40.73786558791453,0.02038087386483525,65.90185911929679,139.98443402752952,0,SIMULATED
25.75433441545796,0.020603908063054618,486.32770590083885,129.5754961770141,0,SIMULATED
17.63716207323172,0.0036811566254313106,656.4029480612135,77.61070946044953,1,SIMULATED
35.88049728443952,0.019253151449736824,72.67130524608163,111.00204918798107,0,SIMULATED
31.466450526710442,0.005452905268642576,419.54951746316914,18.819861327244936,1,SIMULATED
19.946309154948402,-0.011229660535657673,221.6745989560172,30.86074374453689,0,SIMULATED
8.77866672246061,0.013956336780000094,537.0810721987982,186.35892391059667,1,SIMULATED
34.87158445396104,0.002212262451573554,112.56834632149904,152.30154956397936,1,SIMULATED
15.498420636914588,2.6796935089738584e-05,750.9001159229954,184.54781916503347,1,SIMULATED
42.47252602135117,0.029459071443791486,717.8882937374908,183.33605689987345,1,SIMULATED
14.63882300022739,-0.049017442570801734,165.06004750305317,129.87852342154812,0,SIMULATED
9.910317296459441,-0.028353683403191395,272.1473898047816,185.64772962243302,0,SIMULATED
38.24450688499625,-0.023741408527487403,478.3552802293736,83.34082061649264,1,SIMULATED
11.13137266497976,-0.0072652129513761125,580.0886225747154,0.7232489569881873,0,SIMULATED
12.170732326309563,-0.005092163395320603,365.2716918250014,12.514223169231876,0,SIMULATED
28.97531166083374,-0.03014651295546095,141.90723112956056,21.897465140163042,1,SIMULATED
39.98248163349858,-0.019703160646216526,101.23816516623984,19.070690636572053,1,SIMULATED
12.85738662858293,-0.017216833570471404,799.8169627931883,70.34047817005269,0,SIMULATED
17.41294691600379,0.049148481841517835,375.17465472592005,140.25416142187152,0,SIMULATED
36.0961935296471,0.03603483895494293,700.5747643358286,158.129761320099,0,SIMULATED
43.873057042438695,-0.008234988353692987,396.2532836107093,118.04265486892493,1,SIMULATED
25.02964744809369,-0.007271665806135978,739.4389580658825,29.28723491139591,0,SIMULATED
10.755900102050031,-0.022984079943765882,88.45231856180946,149.58032042963504,0,SIMULATED
5.557451508328062,-0.038162608264505335,108.93496924094975,70.96038382751979,0,SIMULATED
14.18624119995421,-0.0023376037281704807,745.1131064248949,2.598669734359249,0,SIMULATED
10.27288871146084,-0.019957039664880515,759.0445751349323,56.11772410654987,1,SIMULATED
32.1063469445143,-0.0016970106332401954,265.4796090229834,66.12011082819558,0,SIMULATED
9.873300185141245,-0.03200411698086955,297.02861185522005,54.849107043620585,0,SIMULATED
25.25319726482532,-0.015239489166205156,372.91118317111125,162.3740306375171,0,SIMULATED
32.77049742571546,0.0029725419060566173,344.60611045248686,151.98527951881806,1,SIMULATED
28.244664368836094,0.007324191955678749,168.2352684484854,139.1104060825283,0,SIMULATED
12.991026066402306,0.008349439174840292,720.7327994727121,27.801015702453057,0,SIMULATED
37.16498104729051,-0.026409779683140747,217.57992855040212,161.5667819412564,0,SIMULATED
33.61628518463207,0.017093714602711235,570.1124793925683,135.43519233266474,0,SIMULATED
34.55936015662167,-0.016004233932037006,72.38142863327884,38.96753729627838,0,SIMULATED
10.24231006229253,0.012657158292146128,50.22603859217499,129.6187860563033,1,SIMULATED
9.950152146013785,-0.00021277353236386296,529.9097686099981,96.7023282007362,0,SIMULATED
42.102502040260305,-0.02752774998155896,284.4323689071431,87.87001237124501,0,SIMULATED
20.903127752997626,-0.0063239540916237595,531.258326321601,22.424632694477765,0,SIMULATED
17.03794767123759,0.007307274841275352,93.33653769168768,103.66085516903307,0,SIMULATED
24.543361814061335,0.012259307609491982,760.8840763343734,19.986361794472728,1,SIMULATED
31.5145685105433,-0.0028197579488883724,603.8412841766144,32.850677450853325,1,SIMULATED
43.2249302818788,0.030635577812021055,703.4884417601234,26.509262854952542,0,SIMULATED
16.4578490752822,0.02015021541973118,126.44703215471851,190.82165581400153,1,SIMULATED
41.992337172481086,-0.005133082327995057,269.72555573643814,56.972938088778015,0,SIMULATED
5.994379655450253,0.01500243624273889,307.3084480809484,71.04086471920155,0,SIMULATED
27.207921693072986,0.038675869703763736,438.99466569491847,64.41612125920722,1,SIMULATED
30.359004467243405,0.03920969201566054,251.55741869578316,179.65008903562875,0,SIMULATED
9.235896150030133,-0.02455999761644995,67.291978907736,112.59318226697769,0,SIMULATED
10.613583882556505,-0.018530662223143014,307.72513697522714,183.83197978666234,0,SIMULATED
21.76457277265215,0.02969837573467702,218.54846540928008,59.98498116557911,1,SIMULATED
43.64927648572727,-0.021165621016752744,321.0186073413076,22.96693488638979,1,SIMULATED
28.841702129374912,-0.02645082266583358,173.62844324362047,111.24369054483492,0,SIMULATED
42.32092886400845,-0.009723882613980937,224.27917216049366,69.10739835800351,0,SIMULATED
37.17443662451883,0.008404534189491716,509.02282553716964,160.38136669814966,0,SIMULATED
23.69526406221166,-0.0020479341322219274,322.7599909708908,175.8846817823317,1,SIMULATED
36.3905379700875,-0.013011272408111842,289.39904667220384,94.51470218141435,1,SIMULATED
5.713471359079509,-0.013484249234490181,436.44639352345087,194.27180481710167,1,SIMULATED
9.365759870629397,-0.014246741288254174,622.0512218582621,110.60260126888117,1,SIMULATED
38.17714459530946,-0.017590192573178853,315.51700595140665,54.18407867726249,0,SIMULATED
36.872683533006466,0.04563265754552123,478.26520419355563,97.7951030688549,0,SIMULATED
14.305629678657347,0.005950221423711099,773.6380477871775,7.462058480585521,1,SIMULATED
26.23078362396214,0.01773518108809477,427.14448901207953,160.80023205261352,0,SIMULATED
29.240632828000436,-0.009781549362378475,729.6421096836847,20.28701017088419,0,SIMULATED
39.70955815104045,-0.0037191335437209774,639.064646920013,61.74969770060099,1,SIMULATED
29.124286293549027,-0.0142710796274071,65.80057168711677,113.06330940098867,0,SIMULATED
21.502862770947214,-0.05303416669838404,354.69711974602035,8.595025129379774,0,SIMULATED
19.96736173628731,-0.027560185536957327,564.6883581374988,15.86337983628965,0,SIMULATED
22.035283454940394,-0.0362123735996079,789.6352917095959,139.22327152260257,1,SIMULATED
31.077241023198965,-0.04499567555903215,377.5335071059798,14.355418612153748,1,SIMULATED
39.699625270092994,-0.023907179485962056,92.37265421885677,95.4165732494753,1,SIMULATED
23.15587528305199,0.026499113587632617,458.3671562760369,67.73912668415008,0,SIMULATED
14.913582518054325,-0.0008887233540870884,118.71975785668903,45.61588159128329,0,SIMULATED
14.466494519903247,0.025811275246423484,606.1852570179268,37.75577957273308,0,SIMULATED
34.84057120973786,0.008219651538017507,415.9880580201867,152.68225874651588,0,SIMULATED
37.662750536956416,0.015651176514303186,584.2764673342834,190.30843863005651,1,SIMULATED
9.211123194164998,-0.018017939906091504,698.1022249652485,28.035948440666346,0,SIMULATED
7.662354278207126,0.010479019083853416,510.5794533869662,191.9362438348254,0,SIMULATED
28.777346550258073,0.014574284681486917,497.70267681748163,118.95250069502075,0,SIMULATED
10.84692976770793,-0.01153294584467386,608.5648304429124,128.33208107265142,1,SIMULATED
37.98656761825365,0.011190807412323327,677.1149011330806,141.98527562851638,1,SIMULATED
17.413386956962977,0.011323755171496658,697.8619532960621,140.8237780709162,0,SIMULATED
10.754877318845706,-0.010991052422601658,48.415552632648975,163.96222163713765,1,SIMULATED
41.83881889949801,-0.0224553686454199,453.82843150227563,96.69373026953949,1,SIMULATED
11.621268909411127,-0.023682566637965446,188.69006164209011,106.67171750294023,0,SIMULATED
16.388803293517423,0.0017301108384292357,691.069794809791,64.76540049268318,1,SIMULATED
11.144535807682345,0.006540197375786296,525.7501944586218,21.05151875662341,0,SIMULATED
9.6196025466142,-0.01585051660915829,347.77353364530177,132.92803818524382,0,SIMULATED
5.845920653457601,0.0005317068265219728,166.72129793465402,6.721993837250184,1,SIMULATED
7.2158163665704045,0.011410740722769708,284.43842821746466,55.12701021667365,0,SIMULATED
11.985658837434109,0.012363814293306017,568.9466017413752,18.845972889220054,1,SIMULATED
7.1352773050870155,0.031037602402449772,179.40044526507825,38.14543146454361,0,SIMULATED
28.64575264443885,0.02553961664396087,92.99469736393074,127.74618257947617,0,SIMULATED
32.22858107198026,-0.020025828655130883,712.6624314174898,125.69532604098363,1,SIMULATED
20.74521827328113,0.03367172419076045,616.0840726724911,84.21098259914241,0,SIMULATED
17.719643878081975,-0.010619530091114295,175.84004591334343,18.034395297898232,0,SIMULATED
25.181049480889204,0.02089745624908855,248.0030038753935,86.67478329188168,0,SIMULATED
40.00019768938434,0.001359732521021777,778.2147381620908,70.54897437165867,0,SIMULATED
39.04526507288824,-0.008242987569139352,572.3838996721115,144.09183057118994,1,SIMULATED
6.739002480511678,-0.036153937195498656,496.2071632867833,115.80532163981034,0,SIMULATED
12.259936383860964,-0.003431290204326964,259.95021863082167,98.3131534673998,0,SIMULATED
14.46979484417584,-0.03118766470611218,253.31761244988735,97.39641646099903,0,SIMULATED
14.975503033288472,0.019345984716855447,50.828422578379765,193.25937745208378,1,SIMULATED
27.84930606971091,0.03033585314278496,588.2158561835065,151.2588443406901,1,SIMULATED
21.650497028127692,-0.015938219785933804,53.676675544369935,99.39591209202557,0,SIMULATED
6.9701647971037595,0.0060394148503854226,23.78872346627765,95.84452257779552,0,SIMULATED
19.944565538382864,-0.014507830440159509,589.0061685315637,5.29582026099269,1,SIMULATED
25.95011794870549,-0.012569694602735793,760.1215305763178,188.50185266396133,1,SIMULATED
9.066876116148638,0.015489894077307427,610.0723772273021,63.83479435346593,0,SIMULATED
38.33834215154239,-0.0007707652368682502,387.87934868701535,51.18781637614875,0,SIMULATED
7.07847465860417,0.034792960838620234,399.11529465748094,199.88178507753426,0,SIMULATED
41.993674760722485,-0.00964464957405842,360.18640966630215,143.7379343009049,1,SIMULATED
8.964525663195019,0.019986726649489785,273.22206034606023,9.472754659857596,0,SIMULATED
38.74299806391011,0.0019482682591556396,426.93708706495534,12.377095405115291,0,SIMULATED
41.106125757104685,0.015915560194884663,356.29774657006976,5.100312792039574,1,SIMULATED
44.182827223463704,-0.008943153146598935,486.57094643180426,119.92377990257381,1,SIMULATED
37.08103521094374,-0.0009911767510316543,720.5336627908537,14.312900012390362,1,SIMULATED
36.179101630853154,-0.002309977585978695,796.107345512572,186.67767136898613,1,SIMULATED
30.699331039821907,-0.016721142296915743,81.41976610867536,187.38130800453558,0,SIMULATED
36.15985418312516,0.013241630691635054,320.0531086758463,109.21081334961596,1,SIMULATED
10.382088336525882,0.013004980111567284,160.95083269811138,123.32778627919016,0,SIMULATED
26.44272143790549,0.011871093898111335,294.6539696619163,58.37888030504996,1,SIMULATED
25.56891480761658,0.030739313078352894,244.22895446776994,12.794508481654665,0,SIMULATED
39.3028857649023,0.02898689602472607,156.13896266889486,147.4920890383631,0,SIMULATED
23.511974623740635,-0.007498893796982708,615.9793216686065,20.35719774980349,0,SIMULATED
20.40357984401414,0.007461046368683565,407.10521940680394,17.111528203678628,0,SIMULATED
30.582530849484403,-0.012472013785164254,737.011554129436,62.24462184084476,1,SIMULATED
15.658532700033842,0.0004671063222911091,45.422105732671305,2.493131967576412,0,SIMULATED
10.590736438158274,-0.011994988982377296,72.24285024295214,86.8071231512632,0,SIMULATED
24.115090960949832,0.03240140618272102,334.5533946856684,141.53618201601535,1,SIMULATED
21.6755747437954,0.007273963006859257,82.61630991514896,160.2697862843878,0,SIMULATED
14.302797621154948,-0.004360582562088443,224.92908520357014,120.86146075978425,0,SIMULATED
19.700472404605122,0.02387237143712754,789.1031995997664,169.37484062278253,1,SIMULATED
19.6556979930499,-0.04341230819590823,182.98849383799896,81.30044075342207,1,SIMULATED
18.09982257650182,-0.0402820518973058,174.53183830143075,169.75441701209533,0,SIMULATED
20.17856318907716,0.01591677310439548,467.4397216606531,101.29466209967586,0,SIMULATED
32.429733818237814,0.0012093689623473612,408.4386668186622,44.60722559965906,0,SIMULATED
16.875058982851414,0.005008926005215213,472.74187181821895,188.8291293320932,0,SIMULATED
42.95431706861362,-0.026527922066370974,313.8535170026664,54.994174767423296,1,SIMULATED
41.65392078152712,-0.00046467421700732405,664.8746407180587,5.240296837558622,1,SIMULATED
24.236417132003144,0.04007018820802684,128.09283012512103,48.53480859100539,0,SIMULATED
18.134448200187553,0.016483992395917257,354.1462637563432,73.33751225148555,0,SIMULATED
26.417391593200126,0.0033941309028562424,558.0142417863879,70.26993665785281,0,SIMULATED
38.94241955094498,-0.008781078202098754,697.2244234206618,104.93350188871433,1,SIMULATED
31.10349362240408,-0.007891457037387877,308.265852958271,176.6253764071847,0,SIMULATED
